File,model,model_raw_answer,parsed_letter,correct_letter,literal_letter,status,humor_style,contextual_knowledge
1l3sh3k,google/gemma-3-4b-it,A,A,B,A,literal,Situational,Pop culture
1kbvz8k,google/gemma-3-4b-it,D,D,C,D,literal,Situational,General knowledge
1llqmsk,google/gemma-3-4b-it,D,D,C,UNKNOWN,wrong_literal_unknown,Surprise,History/Mythology
1jwed8c,google/gemma-3-4b-it,C,C,B,C,literal,Surprise,meme
1lavhpu,google/gemma-3-4b-it,D,D,D,A,correct,Exaggeration,History/Mythology
1mh20fz,google/gemma-3-4b-it,A,A,C,A,literal,Surprise,Hobby
1i5ptep,google/gemma-3-4b-it,A,A,C,A,literal,Situational,Social conventions
1c7z583,google/gemma-3-4b-it,A,A,D,B,other_distractor,Dark Humor,Technical
1iu9a7u,google/gemma-3-4b-it,D,D,C,D,literal,Situational,Hobby
1j8se9s,google/gemma-3-4b-it,B,B,A,B,literal,Exaggeration,General knowledge
1l45vl2,google/gemma-3-4b-it,B,B,A,B,literal,Situational,Logical
1j7llre,google/gemma-3-4b-it,C,C,D,C,literal,Comparison,Logical
1kgwdyt,google/gemma-3-4b-it,D,D,C,D,literal,Situational,Logical
1k0nmen,google/gemma-3-4b-it,D,D,B,D,literal,Comparison,meme
1kyo5pv,google/gemma-3-4b-it,A,A,A,D,correct,Comparison,Hobby
1krtkl7,google/gemma-3-4b-it,A,A,D,A,literal,Situational,Social conventions
1iizrp4,google/gemma-3-4b-it,B,B,C,B,literal,Wordplay,politics
1fhormb,google/gemma-3-4b-it,D,D,A,D,literal,Surprise,Hobby
1iw106j,google/gemma-3-4b-it,C,C,C,UNKNOWN,correct,Comparison,Pop culture
1kse8n2,google/gemma-3-4b-it,D,D,C,D,literal,Comparison,Pop culture
1ikp7ob,google/gemma-3-4b-it,B,B,B,C,correct,Sarcasm/Irony,Social conventions
1dgwejg,google/gemma-3-4b-it,D,D,B,D,literal,Comparison,Social conventions
1hhkhlc,google/gemma-3-4b-it,C,C,D,C,literal,Comparison,General knowledge
1jmzzco,google/gemma-3-4b-it,C,C,A,C,literal,Sarcasm/Irony,meme
1l5ixzd,google/gemma-3-4b-it,C,C,B,C,literal,Situational,Logical
1jx5y8q,google/gemma-3-4b-it,B,B,D,B,literal,Situational,Logical
1jgbtbp,google/gemma-3-4b-it,A,A,A,B,correct,Incongruity,History/Mythology
1jeeg3m,google/gemma-3-4b-it,C,C,C,A,correct,Surprise,Pop culture
1knbdga,google/gemma-3-4b-it,A,A,C,A,literal,Surprise,Technical
1mngo9t,google/gemma-3-4b-it,D,D,C,A,other_distractor,Situational,Pop culture
1fy9pjo,google/gemma-3-4b-it,C,C,A,C,literal,Dark Humor,General knowledge
1jfnlgd,google/gemma-3-4b-it,D,D,A,D,literal,Dark Humor,Social conventions
1grd05j,google/gemma-3-4b-it,B,B,B,D,correct,Comparison,Social conventions
1kafv5j,google/gemma-3-4b-it,D,D,A,D,literal,Dark Humor,Pop culture
1jp8wst,google/gemma-3-4b-it,B,B,D,B,literal,Dark Humor,History/Mythology
1d7x2rg,google/gemma-3-4b-it,C,C,C,A,correct,Situational,Logical
1kw2p1y,google/gemma-3-4b-it,D,D,C,D,literal,Surprise,Logical
1jzk0f2,google/gemma-3-4b-it,D,D,D,B,correct,Situational,Pop culture
1k27mne,google/gemma-3-4b-it,A,A,A,B,correct,Dark Humor,Hobby
1duiywi,google/gemma-3-4b-it,C,C,C,A,correct,Incongruity,Technical
1d5bxcu,google/gemma-3-4b-it,B,B,B,C,correct,Dark Humor,meme
1l6ov5y,google/gemma-3-4b-it,C,C,C,A,correct,Situational,Hobby
1fvg71d,google/gemma-3-4b-it,B,B,B,A,correct,Comparison,History/Mythology
1j25t67,google/gemma-3-4b-it,D,D,B,D,literal,Wordplay,meme
1fl51f0,google/gemma-3-4b-it,B,B,B,D,correct,Surprise,Social conventions
1jpmmd9,google/gemma-3-4b-it,C,C,C,A,correct,Wordplay,Social conventions
1jipmfo,google/gemma-3-4b-it,C,C,D,A,other_distractor,Surprise,Hobby
1kpsba8,google/gemma-3-4b-it,D,D,A,C,other_distractor,Situational,Social conventions
1jk2lgw,google/gemma-3-4b-it,C,C,C,D,correct,Sarcasm/Irony,meme
1klgmos,google/gemma-3-4b-it,D,D,D,C,correct,Exaggeration,General knowledge
1jtq5lb,google/gemma-3-4b-it,D,D,B,D,literal,Wordplay,General knowledge
1j0k484,google/gemma-3-4b-it,D,D,D,B,correct,Wordplay,Technical
1lbduvg,google/gemma-3-4b-it,B,B,D,A,other_distractor,Comparison,Hobby
1g41h0e,google/gemma-3-4b-it,D,D,D,A,correct,Surprise,Technical
1kxmxbf,google/gemma-3-4b-it,A,A,C,D,other_distractor,Exaggeration,History/Mythology
1c4n4xd,google/gemma-3-4b-it,B,B,B,A,correct,Situational,Logical
1m4ns1d,google/gemma-3-4b-it,B,B,B,D,correct,Comparison,Technical
1mxibps,google/gemma-3-4b-it,C,C,B,A,other_distractor,Comparison,Pop culture
1ljwpph,google/gemma-3-4b-it,C,C,A,D,other_distractor,Wordplay,General knowledge
1kczb4x,google/gemma-3-4b-it,C,C,C,A,correct,Exaggeration,Social conventions
1mcgb86,google/gemma-3-4b-it,D,D,C,UNKNOWN,wrong_literal_unknown,Situational,Social conventions
1i7iklj,google/gemma-3-4b-it,B,B,C,D,other_distractor,Situational,Technical
18lkyqa,google/gemma-3-4b-it,D,D,C,B,other_distractor,Exaggeration,Social conventions
1kjzqgk,google/gemma-3-4b-it,D,D,D,A,correct,Situational,Hobby
1kmjd7k,google/gemma-3-4b-it,A,A,B,D,other_distractor,Incongruity,Pop culture
1j6w01m,google/gemma-3-4b-it,D,D,A,C,other_distractor,Situational,Technical
1itmj5l,google/gemma-3-4b-it,C,C,B,A,other_distractor,Situational,Technical
1dap4il,google/gemma-3-4b-it,A,A,A,C,correct,Dark Humor,Pop culture
1d11llv,google/gemma-3-4b-it,D,D,D,A,correct,Situational,Social conventions
1g2fiqh,google/gemma-3-4b-it,C,C,C,D,correct,Situational,meme
1mcy7yd,google/gemma-3-4b-it,A,A,A,D,correct,Comparison,Social conventions
1l8fcur,google/gemma-3-4b-it,D,D,A,C,other_distractor,Dark Humor,Social conventions
1itwe3y,google/gemma-3-4b-it,B,B,D,A,other_distractor,Situational,Technical
1lc0zi5,google/gemma-3-4b-it,B,B,B,C,correct,Exaggeration,Technical
1jbg4m6,google/gemma-3-4b-it,A,A,B,A,literal,Situational,Hobby
1dhtsjq,google/gemma-3-4b-it,A,A,A,B,correct,Exaggeration,Pop culture
1k60lga,google/gemma-3-4b-it,B,B,D,C,other_distractor,Dark Humor,Social conventions
1lyfboo,google/gemma-3-4b-it,D,D,D,C,correct,Situational,Pop culture
1hevxkv,google/gemma-3-4b-it,A,A,D,C,other_distractor,Surprise,Social conventions
1m015wk,google/gemma-3-4b-it,D,D,C,A,other_distractor,Comparison,Social conventions
1m8nhhl,google/gemma-3-4b-it,D,D,B,D,literal,Situational,Social conventions
1irf9u4,google/gemma-3-4b-it,D,D,C,D,literal,Situational,meme
1jkt7ig,google/gemma-3-4b-it,C,C,C,A,correct,Exaggeration,Social conventions
1ieb7j3,google/gemma-3-4b-it,A,A,D,C,other_distractor,Surprise,meme
1kozyll,google/gemma-3-4b-it,B,B,D,B,literal,Comparison,Pop culture
1d9ip08,google/gemma-3-4b-it,A,A,A,B,correct,Comparison,Hobby
1lv6b82,google/gemma-3-4b-it,A,A,A,D,correct,Situational,Social conventions
1jy5h3e,google/gemma-3-4b-it,D,D,C,D,literal,Sarcasm/Irony,Technical
1ic88xs,google/gemma-3-4b-it,C,C,B,C,literal,Surprise,Logical
1jhad2m,google/gemma-3-4b-it,D,D,A,D,literal,Incongruity,Hobby
188hmpb,google/gemma-3-4b-it,C,C,B,C,literal,Wordplay,General knowledge
1i6a88o,google/gemma-3-4b-it,D,D,A,D,literal,Sarcasm/Irony,meme
1ka6jiq,google/gemma-3-4b-it,D,D,C,D,literal,Exaggeration,Social conventions
1bhaz0e,google/gemma-3-4b-it,C,C,C,A,correct,Dark Humor,politics
1fq1qb9,google/gemma-3-4b-it,C,C,B,C,literal,Wordplay,Logical
1hudgc9,google/gemma-3-4b-it,B,B,A,B,literal,Sarcasm/Irony,Hobby
1lkox24,google/gemma-3-4b-it,D,D,B,D,literal,Exaggeration,Pop culture
1hdbees,google/gemma-3-4b-it,B,B,D,B,literal,Wordplay,Technical
15upbjf,google/gemma-3-4b-it,D,D,D,A,correct,Incongruity,Technical
1hph3za,google/gemma-3-4b-it,D,D,D,A,correct,Incongruity,meme
1bazqft,google/gemma-3-4b-it,D,D,B,D,literal,Wordplay,History/Mythology
1m61khr,google/gemma-3-4b-it,B,B,A,B,literal,Dark Humor,History/Mythology
1muan3i,google/gemma-3-4b-it,A,A,C,A,literal,Surprise,General knowledge
1g8raiu,google/gemma-3-4b-it,B,B,D,B,literal,Incongruity,meme
16h1wrg,google/gemma-3-4b-it,D,D,B,A,other_distractor,Wordplay,Technical
16uuwk3,google/gemma-3-4b-it,D,D,D,A,correct,Sarcasm/Irony,meme
1d0nows,google/gemma-3-4b-it,B,B,A,B,literal,Dark Humor,Pop culture
1l0pn3b,google/gemma-3-4b-it,C,C,B,C,literal,Exaggeration,Social conventions
16zvi3l,google/gemma-3-4b-it,C,C,A,C,literal,Surprise,Pop culture
1fcm1zb,google/gemma-3-4b-it,C,C,A,C,literal,Wordplay,Social conventions
193it8r,google/gemma-3-4b-it,B,B,B,A,correct,Surprise,History/Mythology
15a2flm,google/gemma-3-4b-it,C,C,D,C,literal,Dark Humor,General knowledge
1dk358k,google/gemma-3-4b-it,B,B,D,A,other_distractor,Wordplay,Pop culture
1ixuiml,google/gemma-3-4b-it,D,D,B,D,literal,Surprise,Social conventions
1jd57jt,google/gemma-3-4b-it,D,D,C,A,other_distractor,Sarcasm/Irony,Hobby
1eerszi,google/gemma-3-4b-it,D,D,A,D,literal,Incongruity,Pop culture
1n6ohcl,google/gemma-3-4b-it,C,C,A,C,literal,Sarcasm/Irony,Technical
1ex2gnv,google/gemma-3-4b-it,D,D,D,A,correct,Incongruity,meme
1kc6xta,google/gemma-3-4b-it,B,B,C,B,literal,Comparison,meme
1bojwn9,google/gemma-3-4b-it,B,B,D,B,literal,Incongruity,Social conventions
1mk8rnt,google/gemma-3-4b-it,D,D,A,D,literal,Dark Humor,Pop culture
1hh0vwh,google/gemma-3-4b-it,D,D,B,D,literal,Wordplay,General knowledge
1aqy5m7,google/gemma-3-4b-it,B,B,A,B,literal,Incongruity,General knowledge
1m68ug3,google/gemma-3-4b-it,A,A,B,A,literal,Exaggeration,History/Mythology
1jg3hi7,google/gemma-3-4b-it,D,D,B,D,literal,Incongruity,Pop culture
1isy4zt,google/gemma-3-4b-it,C,C,D,C,literal,Wordplay,General knowledge
19egkxy,google/gemma-3-4b-it,C,C,C,D,correct,Comparison,Logical
1jjvw9a,google/gemma-3-4b-it,C,C,A,C,literal,Sarcasm/Irony,History/Mythology
1gboomw,google/gemma-3-4b-it,C,C,D,C,literal,Dark Humor,Technical
1jj9t5b,google/gemma-3-4b-it,B,B,A,B,literal,Dark Humor,General knowledge
1kcxst1,google/gemma-3-4b-it,D,D,B,D,literal,Surprise,History/Mythology
1jaf822,google/gemma-3-4b-it,D,D,A,D,literal,Surprise,Technical
1cvso6z,google/gemma-3-4b-it,B,B,A,B,literal,Wordplay,meme
1k9sq1s,google/gemma-3-4b-it,C,C,A,C,literal,Dark Humor,General knowledge
1e3q5dd,google/gemma-3-4b-it,B,B,A,B,literal,Comparison,meme
1efztwz,google/gemma-3-4b-it,C,C,A,C,literal,Wordplay,Social conventions
1jm74by,google/gemma-3-4b-it,D,D,C,D,literal,Comparison,General knowledge
1lfy05f,google/gemma-3-4b-it,D,D,B,C,other_distractor,Sarcasm/Irony,General knowledge
1e8xy5s,google/gemma-3-4b-it,B,B,D,B,literal,Dark Humor,Social conventions
15oof8t,google/gemma-3-4b-it,D,D,C,D,literal,Incongruity,meme
1ap3qmt,google/gemma-3-4b-it,B,B,C,B,literal,Incongruity,Pop culture
1918ki4,google/gemma-3-4b-it,D,D,A,D,literal,Dark Humor,Social conventions
1aexlbt,google/gemma-3-4b-it,C,C,C,D,correct,Wordplay,Technical
1d670z1,google/gemma-3-4b-it,C,C,A,C,literal,Wordplay,General knowledge
1m5qq8q,google/gemma-3-4b-it,B,B,D,B,literal,Comparison,Pop culture
1moj7hc,google/gemma-3-4b-it,C,C,D,C,literal,Dark Humor,History/Mythology
174k7i0,google/gemma-3-4b-it,D,D,A,D,literal,Incongruity,Technical
1lqpazn,google/gemma-3-4b-it,C,C,B,C,literal,Surprise,History/Mythology
1j7mzha,google/gemma-3-4b-it,B,B,B,D,correct,Dark Humor,History/Mythology
1i6ymv5,google/gemma-3-4b-it,D,D,A,D,literal,Sarcasm/Irony,Social conventions
18d37io,google/gemma-3-4b-it,C,C,B,C,literal,Wordplay,Logical
1ms7hs4,google/gemma-3-4b-it,B,B,B,A,correct,Dark Humor,Technical
1jcvxw6,google/gemma-3-4b-it,B,B,C,B,literal,Dark Humor,General knowledge
1iuuulu,google/gemma-3-4b-it,C,C,B,C,literal,Incongruity,Hobby
1h9qk3m,google/gemma-3-4b-it,C,C,B,C,literal,Dark Humor,General knowledge
1jvfqgq,google/gemma-3-4b-it,D,D,B,A,other_distractor,Dark Humor,politics
164v3oo,google/gemma-3-4b-it,B,B,C,B,literal,Surprise,Logical
1n68buk,google/gemma-3-4b-it,D,D,B,A,other_distractor,Exaggeration,Hobby
1khvtur,google/gemma-3-4b-it,C,C,B,C,literal,Exaggeration,Hobby
18ae5ry,google/gemma-3-4b-it,A,A,A,B,correct,Wordplay,General knowledge
1ip0ht2,google/gemma-3-4b-it,C,C,B,C,literal,Exaggeration,Hobby
1lq3p3j,google/gemma-3-4b-it,C,C,D,C,literal,Dark Humor,Social conventions
1jvn2sr,google/gemma-3-4b-it,B,B,C,B,literal,Dark Humor,Technical
1isa49u,google/gemma-3-4b-it,D,D,D,B,correct,Wordplay,History/Mythology
1fjfblb,google/gemma-3-4b-it,A,A,C,A,literal,Exaggeration,Pop culture
1eilsjt,google/gemma-3-4b-it,D,D,A,B,other_distractor,Incongruity,General knowledge
15gdv3c,google/gemma-3-4b-it,D,D,B,D,literal,Dark Humor,General knowledge
1ajx3sn,google/gemma-3-4b-it,C,C,B,A,other_distractor,Wordplay,Pop culture
16k7baz,google/gemma-3-4b-it,C,C,A,C,literal,Dark Humor,Social conventions
1cynp2h,google/gemma-3-4b-it,C,C,A,C,literal,Sarcasm/Irony,Pop culture
19bj5k2,google/gemma-3-4b-it,C,C,A,C,literal,Sarcasm/Irony,General knowledge
16l57ay,google/gemma-3-4b-it,D,D,B,A,other_distractor,Wordplay,History/Mythology
16db363,google/gemma-3-4b-it,D,D,C,A,other_distractor,Sarcasm/Irony,Pop culture
1l79lv3,google/gemma-3-4b-it,B,B,D,B,literal,Dark Humor,Hobby
1haf45x,google/gemma-3-4b-it,B,B,C,B,literal,Sarcasm/Irony,General knowledge
1df3nh8,google/gemma-3-4b-it,D,D,D,B,correct,Dark Humor,History/Mythology
1fzh8sa,google/gemma-3-4b-it,C,C,C,A,correct,Sarcasm/Irony,Pop culture
1ijv4xn,google/gemma-3-4b-it,B,B,A,B,literal,Wordplay,General knowledge
