File,model,model_raw_answer,parsed_letter,correct_letter,literal_letter,status,humor_style,contextual_knowledge
1gp5i8t,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Exaggeration,General knowledge
1j6bl5f,google/gemma-4-26b-a4b-it,A,A,D,A,literal,Comparison,Hobby
1iz5ool,google/gemma-4-26b-a4b-it,A,A,A,C,correct,Dark Humor,politics
1ftdy3c,google/gemma-4-26b-a4b-it,D,D,D,B,correct,Surprise,Logical
1kfloer,google/gemma-4-26b-a4b-it,A,A,D,A,literal,Surprise,Logical
1l3sh3k,google/gemma-4-26b-a4b-it,B,B,B,A,correct,Situational,Pop culture
1lt2euq,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Exaggeration,Pop culture
1i5ptep,google/gemma-4-26b-a4b-it,C,C,C,A,correct,Situational,Social conventions
1dhf9h2,google/gemma-4-26b-a4b-it,B,B,A,B,literal,Surprise,politics
1llqmsk,google/gemma-4-26b-a4b-it,B,B,C,UNKNOWN,wrong_literal_unknown,Surprise,History/Mythology
1jwed8c,google/gemma-4-26b-a4b-it,C,C,B,C,literal,Surprise,meme
1c7z583,google/gemma-4-26b-a4b-it,C,C,D,B,other_distractor,Dark Humor,Technical
1kbvz8k,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Situational,General knowledge
1j8se9s,google/gemma-4-26b-a4b-it,A,A,A,B,correct,Exaggeration,General knowledge
1l45vl2,google/gemma-4-26b-a4b-it,A,A,A,B,correct,Situational,Logical
1kgwdyt,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Situational,Logical
1k0nmen,google/gemma-4-26b-a4b-it,B,B,B,D,correct,Comparison,meme
1kyo5pv,google/gemma-4-26b-a4b-it,A,A,A,D,correct,Comparison,Hobby
1mh20fz,google/gemma-4-26b-a4b-it,A,A,C,A,literal,Surprise,Hobby
1iu9a7u,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Situational,Hobby
1ikp7ob,google/gemma-4-26b-a4b-it,C,C,B,C,literal,Sarcasm/Irony,Social conventions
1iizrp4,google/gemma-4-26b-a4b-it,C,C,C,B,correct,Wordplay,politics
1krtkl7,google/gemma-4-26b-a4b-it,A,A,D,A,literal,Situational,Social conventions
1jgbtbp,google/gemma-4-26b-a4b-it,A,A,A,B,correct,Incongruity,History/Mythology
1kpj6mq,google/gemma-4-26b-a4b-it,A,A,A,B,correct,Comparison,Pop culture
1kse8n2,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Comparison,Pop culture
1l5ixzd,google/gemma-4-26b-a4b-it,B,B,B,C,correct,Situational,Logical
1jmzzco,google/gemma-4-26b-a4b-it,A,A,A,C,correct,Sarcasm/Irony,meme
1jx5y8q,google/gemma-4-26b-a4b-it,D,D,D,B,correct,Situational,Logical
1jeeg3m,google/gemma-4-26b-a4b-it,C,C,C,A,correct,Surprise,Pop culture
1mngo9t,google/gemma-4-26b-a4b-it,A,A,C,A,literal,Situational,Pop culture
1knbdga,google/gemma-4-26b-a4b-it,C,C,C,A,correct,Surprise,Technical
1fhormb,google/gemma-4-26b-a4b-it,D,D,A,D,literal,Surprise,Hobby
1j7llre,google/gemma-4-26b-a4b-it,C,C,D,C,literal,Comparison,Logical
1grd05j,google/gemma-4-26b-a4b-it,B,B,B,D,correct,Comparison,Social conventions
1hhkhlc,google/gemma-4-26b-a4b-it,C,C,D,C,literal,Comparison,General knowledge
1kafv5j,google/gemma-4-26b-a4b-it,A,A,A,D,correct,Dark Humor,Pop culture
1dgwejg,google/gemma-4-26b-a4b-it,B,B,B,D,correct,Comparison,Social conventions
1fy9pjo,google/gemma-4-26b-a4b-it,A,A,A,C,correct,Dark Humor,General knowledge
1kw2p1y,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Surprise,Logical
1duiywi,google/gemma-4-26b-a4b-it,C,C,C,A,correct,Incongruity,Technical
1k27mne,google/gemma-4-26b-a4b-it,A,A,A,B,correct,Dark Humor,Hobby
1l6ov5y,google/gemma-4-26b-a4b-it,C,C,C,A,correct,Situational,Hobby
1jp8wst,google/gemma-4-26b-a4b-it,D,D,D,B,correct,Dark Humor,History/Mythology
1fvg71d,google/gemma-4-26b-a4b-it,B,B,B,A,correct,Comparison,History/Mythology
1d5bxcu,google/gemma-4-26b-a4b-it,B,B,B,C,correct,Dark Humor,meme
1jipmfo,google/gemma-4-26b-a4b-it,B,B,D,A,other_distractor,Surprise,Hobby
1j25t67,google/gemma-4-26b-a4b-it,B,B,B,D,correct,Wordplay,meme
1fl51f0,google/gemma-4-26b-a4b-it,B,B,B,D,correct,Surprise,Social conventions
1d7x2rg,google/gemma-4-26b-a4b-it,C,C,C,A,correct,Situational,Logical
1jzk0f2,google/gemma-4-26b-a4b-it,D,D,D,B,correct,Situational,Pop culture
1jfnlgd,google/gemma-4-26b-a4b-it,B,B,A,D,other_distractor,Dark Humor,Social conventions
1kxmxbf,google/gemma-4-26b-a4b-it,A,A,C,D,other_distractor,Exaggeration,History/Mythology
1kpsba8,google/gemma-4-26b-a4b-it,A,A,A,C,correct,Situational,Social conventions
1lbduvg,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Comparison,Hobby
1j0k484,google/gemma-4-26b-a4b-it,D,D,D,B,correct,Wordplay,Technical
1g41h0e,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Surprise,Technical
1klgmos,google/gemma-4-26b-a4b-it,D,D,D,C,correct,Exaggeration,General knowledge
1c4n4xd,google/gemma-4-26b-a4b-it,B,B,B,A,correct,Situational,Logical
1kjzqgk,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Situational,Hobby
1jpmmd9,google/gemma-4-26b-a4b-it,C,C,C,A,correct,Wordplay,Social conventions
1m4ns1d,google/gemma-4-26b-a4b-it,B,B,B,D,correct,Comparison,Technical
1i7iklj,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Situational,Technical
18lkyqa,google/gemma-4-26b-a4b-it,C,C,C,B,correct,Exaggeration,Social conventions
1kmjd7k,google/gemma-4-26b-a4b-it,A,A,B,D,other_distractor,Incongruity,Pop culture
1ljwpph,google/gemma-4-26b-a4b-it,A,A,A,D,correct,Wordplay,General knowledge
1jk2lgw,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Sarcasm/Irony,meme
1kczb4x,google/gemma-4-26b-a4b-it,C,C,C,A,correct,Exaggeration,Social conventions
1d11llv,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Situational,Social conventions
1jtq5lb,google/gemma-4-26b-a4b-it,B,B,B,D,correct,Wordplay,General knowledge
1g2fiqh,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Situational,meme
1itmj5l,google/gemma-4-26b-a4b-it,C,C,B,A,other_distractor,Situational,Technical
1dap4il,google/gemma-4-26b-a4b-it,A,A,A,C,correct,Dark Humor,Pop culture
1itwe3y,google/gemma-4-26b-a4b-it,B,B,D,A,other_distractor,Situational,Technical
1jbg4m6,google/gemma-4-26b-a4b-it,B,B,B,A,correct,Situational,Hobby
1l8fcur,google/gemma-4-26b-a4b-it,D,D,A,C,other_distractor,Dark Humor,Social conventions
1k60lga,google/gemma-4-26b-a4b-it,B,B,D,C,other_distractor,Dark Humor,Social conventions
1dhtsjq,google/gemma-4-26b-a4b-it,A,A,A,B,correct,Exaggeration,Pop culture
1lyfboo,google/gemma-4-26b-a4b-it,A,A,D,C,other_distractor,Situational,Pop culture
1m8nhhl,google/gemma-4-26b-a4b-it,B,B,B,D,correct,Situational,Social conventions
1jkt7ig,google/gemma-4-26b-a4b-it,C,C,C,A,correct,Exaggeration,Social conventions
1lv6b82,google/gemma-4-26b-a4b-it,A,A,A,D,correct,Situational,Social conventions
1lc0zi5,google/gemma-4-26b-a4b-it,C,C,B,C,literal,Exaggeration,Technical
1jy5h3e,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Sarcasm/Irony,Technical
1d9ip08,google/gemma-4-26b-a4b-it,A,A,A,B,correct,Comparison,Hobby
1ieb7j3,google/gemma-4-26b-a4b-it,A,A,D,C,other_distractor,Surprise,meme
1kozyll,google/gemma-4-26b-a4b-it,B,B,D,B,literal,Comparison,Pop culture
1bhaz0e,google/gemma-4-26b-a4b-it,C,C,C,A,correct,Dark Humor,politics
1m015wk,google/gemma-4-26b-a4b-it,C,C,C,A,correct,Comparison,Social conventions
1i6a88o,google/gemma-4-26b-a4b-it,A,A,A,D,correct,Sarcasm/Irony,meme
1jhad2m,google/gemma-4-26b-a4b-it,B,B,A,D,other_distractor,Incongruity,Hobby
1hudgc9,google/gemma-4-26b-a4b-it,B,B,A,B,literal,Sarcasm/Irony,Hobby
1hdbees,google/gemma-4-26b-a4b-it,B,B,D,B,literal,Wordplay,Technical
15upbjf,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Incongruity,Technical
1lkox24,google/gemma-4-26b-a4b-it,C,C,B,D,other_distractor,Exaggeration,Pop culture
1hph3za,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Incongruity,meme
1ic88xs,google/gemma-4-26b-a4b-it,B,B,B,C,correct,Surprise,Logical
1j6w01m,google/gemma-4-26b-a4b-it,A,A,A,C,correct,Situational,Technical
1e3q5dd,google/gemma-4-26b-a4b-it,A,A,A,B,correct,Comparison,meme
1fq1qb9,google/gemma-4-26b-a4b-it,B,B,B,C,correct,Wordplay,Logical
1m61khr,google/gemma-4-26b-a4b-it,D,D,A,B,other_distractor,Dark Humor,History/Mythology
1muan3i,google/gemma-4-26b-a4b-it,D,D,C,A,other_distractor,Surprise,General knowledge
1g8raiu,google/gemma-4-26b-a4b-it,D,D,D,B,correct,Incongruity,meme
16zvi3l,google/gemma-4-26b-a4b-it,D,D,A,C,other_distractor,Surprise,Pop culture
16h1wrg,google/gemma-4-26b-a4b-it,B,B,B,A,correct,Wordplay,Technical
1bazqft,google/gemma-4-26b-a4b-it,A,A,B,D,other_distractor,Wordplay,History/Mythology
193it8r,google/gemma-4-26b-a4b-it,B,B,B,A,correct,Surprise,History/Mythology
1hh0vwh,google/gemma-4-26b-a4b-it,A,A,B,D,other_distractor,Wordplay,General knowledge
1eerszi,google/gemma-4-26b-a4b-it,B,B,A,D,other_distractor,Incongruity,Pop culture
1ixuiml,google/gemma-4-26b-a4b-it,D,D,B,D,literal,Surprise,Social conventions
15a2flm,google/gemma-4-26b-a4b-it,D,D,D,C,correct,Dark Humor,General knowledge
1ex2gnv,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Incongruity,meme
1jd57jt,google/gemma-4-26b-a4b-it,B,B,C,A,other_distractor,Sarcasm/Irony,Hobby
1n6ohcl,google/gemma-4-26b-a4b-it,B,B,A,C,other_distractor,Sarcasm/Irony,Technical
1kc6xta,google/gemma-4-26b-a4b-it,C,C,C,B,correct,Comparison,meme
1aqy5m7,google/gemma-4-26b-a4b-it,B,B,A,B,literal,Incongruity,General knowledge
1jg3hi7,google/gemma-4-26b-a4b-it,D,D,B,D,literal,Incongruity,Pop culture
1m68ug3,google/gemma-4-26b-a4b-it,C,C,B,A,other_distractor,Exaggeration,History/Mythology
1gboomw,google/gemma-4-26b-a4b-it,D,D,D,C,correct,Dark Humor,Technical
1d0nows,google/gemma-4-26b-a4b-it,C,C,A,B,other_distractor,Dark Humor,Pop culture
1isy4zt,google/gemma-4-26b-a4b-it,D,D,D,C,correct,Wordplay,General knowledge
19egkxy,google/gemma-4-26b-a4b-it,A,A,C,D,other_distractor,Comparison,Logical
1jjvw9a,google/gemma-4-26b-a4b-it,A,A,A,C,correct,Sarcasm/Irony,History/Mythology
1jaf822,google/gemma-4-26b-a4b-it,C,C,A,D,other_distractor,Surprise,Technical
1k9sq1s,google/gemma-4-26b-a4b-it,A,A,A,C,correct,Dark Humor,General knowledge
1bojwn9,google/gemma-4-26b-a4b-it,A,A,D,B,other_distractor,Incongruity,Social conventions
1jm74by,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Comparison,General knowledge
1jj9t5b,google/gemma-4-26b-a4b-it,A,A,A,B,correct,Dark Humor,General knowledge
1cvso6z,google/gemma-4-26b-a4b-it,C,C,A,B,other_distractor,Wordplay,meme
1lfy05f,google/gemma-4-26b-a4b-it,B,B,B,C,correct,Sarcasm/Irony,General knowledge
1918ki4,google/gemma-4-26b-a4b-it,A,A,A,D,correct,Dark Humor,Social conventions
15oof8t,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Incongruity,meme
1e8xy5s,google/gemma-4-26b-a4b-it,D,D,D,B,correct,Dark Humor,Social conventions
1d670z1,google/gemma-4-26b-a4b-it,C,C,A,C,literal,Wordplay,General knowledge
1aexlbt,google/gemma-4-26b-a4b-it,B,B,C,D,other_distractor,Wordplay,Technical
1moj7hc,google/gemma-4-26b-a4b-it,D,D,D,C,correct,Dark Humor,History/Mythology
1m5qq8q,google/gemma-4-26b-a4b-it,A,A,D,B,other_distractor,Comparison,Pop culture
1ms7hs4,google/gemma-4-26b-a4b-it,B,B,B,A,correct,Dark Humor,Technical
174k7i0,google/gemma-4-26b-a4b-it,A,A,A,D,correct,Incongruity,Technical
1ap3qmt,google/gemma-4-26b-a4b-it,C,C,C,B,correct,Incongruity,Pop culture
1h9qk3m,google/gemma-4-26b-a4b-it,C,C,B,C,literal,Dark Humor,General knowledge
1lqpazn,google/gemma-4-26b-a4b-it,C,C,B,C,literal,Surprise,History/Mythology
18d37io,google/gemma-4-26b-a4b-it,B,B,B,C,correct,Wordplay,Logical
1i6ymv5,google/gemma-4-26b-a4b-it,C,C,A,D,other_distractor,Sarcasm/Irony,Social conventions
1jcvxw6,google/gemma-4-26b-a4b-it,A,A,C,B,other_distractor,Dark Humor,General knowledge
1j7mzha,google/gemma-4-26b-a4b-it,C,C,B,D,other_distractor,Dark Humor,History/Mythology
1efztwz,google/gemma-4-26b-a4b-it,C,C,A,C,literal,Wordplay,Social conventions
1n68buk,google/gemma-4-26b-a4b-it,C,C,B,A,other_distractor,Exaggeration,Hobby
1jvfqgq,google/gemma-4-26b-a4b-it,C,C,B,A,other_distractor,Dark Humor,politics
18ae5ry,google/gemma-4-26b-a4b-it,A,A,A,B,correct,Wordplay,General knowledge
1isa49u,google/gemma-4-26b-a4b-it,D,D,D,B,correct,Wordplay,History/Mythology
1khvtur,google/gemma-4-26b-a4b-it,C,C,B,C,literal,Exaggeration,Hobby
1jvn2sr,google/gemma-4-26b-a4b-it,A,A,C,B,other_distractor,Dark Humor,Technical
1fjfblb,google/gemma-4-26b-a4b-it,B,B,C,A,other_distractor,Exaggeration,Pop culture
1lq3p3j,google/gemma-4-26b-a4b-it,C,C,D,C,literal,Dark Humor,Social conventions
15gdv3c,google/gemma-4-26b-a4b-it,C,C,B,D,other_distractor,Dark Humor,General knowledge
164v3oo,google/gemma-4-26b-a4b-it,C,C,C,B,correct,Surprise,Logical
19bj5k2,google/gemma-4-26b-a4b-it,A,A,A,C,correct,Sarcasm/Irony,General knowledge
1ajx3sn,google/gemma-4-26b-a4b-it,A,A,B,A,literal,Wordplay,Pop culture
1l79lv3,google/gemma-4-26b-a4b-it,A,A,D,B,other_distractor,Dark Humor,Hobby
1ip0ht2,google/gemma-4-26b-a4b-it,A,A,B,C,other_distractor,Exaggeration,Hobby
16db363,google/gemma-4-26b-a4b-it,C,C,C,A,correct,Sarcasm/Irony,Pop culture
1df3nh8,google/gemma-4-26b-a4b-it,D,D,D,B,correct,Dark Humor,History/Mythology
16l57ay,google/gemma-4-26b-a4b-it,D,D,B,A,other_distractor,Wordplay,History/Mythology
1haf45x,google/gemma-4-26b-a4b-it,A,A,C,B,other_distractor,Sarcasm/Irony,General knowledge
1ijv4xn,google/gemma-4-26b-a4b-it,B,B,A,B,literal,Wordplay,General knowledge
1fzh8sa,google/gemma-4-26b-a4b-it,C,C,C,A,correct,Sarcasm/Irony,Pop culture
1cynp2h,google/gemma-4-26b-a4b-it,C,C,A,C,literal,Sarcasm/Irony,Pop culture
1iuuulu,google/gemma-4-26b-a4b-it,B,B,B,C,correct,Incongruity,Hobby
1eilsjt,google/gemma-4-26b-a4b-it,C,C,A,B,other_distractor,Incongruity,General knowledge
184f4hh,google/gemma-4-26b-a4b-it,D,D,C,B,other_distractor,Comparison,Hobby
1k4fjdr,google/gemma-4-26b-a4b-it,D,D,A,D,literal,Wordplay,Logical
1bsdc0l,google/gemma-4-26b-a4b-it,C,C,A,D,other_distractor,Comparison,History/Mythology
1aoxsw3,google/gemma-4-26b-a4b-it,A,A,A,D,correct,Comparison,Technical
1jdq5gi,google/gemma-4-26b-a4b-it,C,C,C,UNKNOWN,correct,Wordplay,Social conventions
1cqzlzh,google/gemma-4-26b-a4b-it,C,C,C,A,correct,Sarcasm/Irony,History/Mythology
1jny20o,google/gemma-4-26b-a4b-it,D,D,D,B,correct,Sarcasm/Irony,Logical
1czson4,google/gemma-4-26b-a4b-it,C,C,C,B,correct,Sarcasm/Irony,Technical
1kehvhj,google/gemma-4-26b-a4b-it,C,C,A,C,literal,Exaggeration,History/Mythology
1kw5fto,google/gemma-4-26b-a4b-it,B,B,B,D,correct,Surprise,politics
1ijlh5e,google/gemma-4-26b-a4b-it,B,B,D,B,literal,Situational,politics
1jwvcno,google/gemma-4-26b-a4b-it,C,C,C,B,correct,Dark Humor,History/Mythology
1agsl73,google/gemma-4-26b-a4b-it,C,C,D,A,other_distractor,Wordplay,History/Mythology
1ftatdh,google/gemma-4-26b-a4b-it,C,C,B,D,other_distractor,Exaggeration,History/Mythology
1lavhpu,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Exaggeration,History/Mythology
14ys2z4,google/gemma-4-26b-a4b-it,D,D,D,B,correct,Situational,politics
1mxibps,google/gemma-4-26b-a4b-it,B,B,B,A,correct,Comparison,Pop culture
1ka6jiq,google/gemma-4-26b-a4b-it,D,D,C,D,literal,Exaggeration,Social conventions
1mcy7yd,google/gemma-4-26b-a4b-it,A,A,A,D,correct,Comparison,Social conventions
188hmpb,google/gemma-4-26b-a4b-it,C,C,B,C,literal,Wordplay,General knowledge
1irf9u4,google/gemma-4-26b-a4b-it,C,C,C,D,correct,Situational,meme
1l0pn3b,google/gemma-4-26b-a4b-it,B,B,B,C,correct,Exaggeration,Social conventions
1dk358k,google/gemma-4-26b-a4b-it,B,B,D,A,other_distractor,Wordplay,Pop culture
1kcxst1,google/gemma-4-26b-a4b-it,D,D,B,D,literal,Surprise,History/Mythology
1fcm1zb,google/gemma-4-26b-a4b-it,A,A,A,C,correct,Wordplay,Social conventions
1mk8rnt,google/gemma-4-26b-a4b-it,B,B,A,D,other_distractor,Dark Humor,Pop culture
16k7baz,google/gemma-4-26b-a4b-it,A,A,A,C,correct,Dark Humor,Social conventions
1dcyo13,google/gemma-4-26b-a4b-it,C,C,D,C,literal,Dark Humor,politics
1gp140e,google/gemma-4-26b-a4b-it,B,B,D,A,other_distractor,Surprise,meme
1lofpc4,google/gemma-4-26b-a4b-it,D,D,D,B,correct,Incongruity,meme
1cdufsh,google/gemma-4-26b-a4b-it,D,D,C,A,other_distractor,Sarcasm/Irony,politics
1iad0kh,google/gemma-4-26b-a4b-it,C,C,B,D,other_distractor,Exaggeration,Technical
16uuwk3,google/gemma-4-26b-a4b-it,D,D,D,A,correct,Sarcasm/Irony,meme
1mcgb86,google/gemma-4-26b-a4b-it,B,B,C,UNKNOWN,wrong_literal_unknown,Situational,Social conventions
1iw106j,google/gemma-4-26b-a4b-it,A,A,C,UNKNOWN,wrong_literal_unknown,Comparison,Pop culture
1key5qt,google/gemma-4-26b-a4b-it,C,C,B,C,literal,Incongruity,Pop culture
