File,model,model_raw_answer,parsed_letter,correct_letter,literal_letter,status,humor_style,contextual_knowledge
1j1lc01,qwen/qwen3-vl-30b-a3b-thinking,B,B,C,B,literal,Surprise,Hobby
1j9svdf,qwen/qwen3-vl-30b-a3b-thinking,D,D,C,D,literal,Dark Humor,History/Mythology
1jwvcno,qwen/qwen3-vl-30b-a3b-thinking,C,C,C,B,correct,Dark Humor,History/Mythology
1kxar4d,qwen/qwen3-vl-30b-a3b-thinking,A,A,B,C,other_distractor,Dark Humor,politics
1m0b8uv,qwen/qwen3-vl-30b-a3b-thinking,C,C,C,D,correct,Incongruity,politics
19994ey,qwen/qwen3-vl-30b-a3b-thinking,D,D,C,D,literal,Exaggeration,politics
18dba0l,qwen/qwen3-vl-30b-a3b-thinking,D,D,D,C,correct,Wordplay,Hobby
1lppcyj,qwen/qwen3-vl-30b-a3b-thinking,B,B,B,A,correct,Situational,General knowledge
1h066h6,qwen/qwen3-vl-30b-a3b-thinking,D,D,D,C,correct,Situational,Technical
1kjzy1y,qwen/qwen3-vl-30b-a3b-thinking,D,D,A,C,other_distractor,Wordplay,General knowledge
1c341d5,qwen/qwen3-vl-30b-a3b-thinking,A,A,C,A,literal,Exaggeration,General knowledge
17930bw,qwen/qwen3-vl-30b-a3b-thinking,A,A,A,B,correct,Wordplay,General knowledge
1lfe3gp,qwen/qwen3-vl-30b-a3b-thinking,C,C,C,D,correct,Exaggeration,politics
19dbf08,qwen/qwen3-vl-30b-a3b-thinking,C,C,A,D,other_distractor,Sarcasm/Irony,History/Mythology
1ly2yui,qwen/qwen3-vl-30b-a3b-thinking,C,C,C,B,correct,Incongruity,Technical
1bnyn39,qwen/qwen3-vl-30b-a3b-thinking,C,C,A,C,literal,Sarcasm/Irony,Pop culture
1jczpuc,qwen/qwen3-vl-30b-a3b-thinking,C,C,D,C,literal,Sarcasm/Irony,Hobby
1h53lb4,qwen/qwen3-vl-30b-a3b-thinking,D,D,D,A,correct,Dark Humor,meme
1joifiq,qwen/qwen3-vl-30b-a3b-thinking,C,C,D,B,other_distractor,Surprise,Technical
1iad95m,qwen/qwen3-vl-30b-a3b-thinking,D,D,D,A,correct,Exaggeration,Pop culture
1aekqdo,qwen/qwen3-vl-30b-a3b-thinking,D,D,B,A,other_distractor,Sarcasm/Irony,History/Mythology
1n2ae1w,qwen/qwen3-vl-30b-a3b-thinking,D,D,D,C,correct,Exaggeration,politics
198awkk,qwen/qwen3-vl-30b-a3b-thinking,B,B,A,B,literal,Wordplay,General knowledge
1l5rutv,qwen/qwen3-vl-30b-a3b-thinking,B,B,A,C,other_distractor,Surprise,Social conventions
1b2nrx4,qwen/qwen3-vl-30b-a3b-thinking,D,D,C,A,other_distractor,Exaggeration,Social conventions
1kfy8l5,qwen/qwen3-vl-30b-a3b-thinking,B,B,D,A,other_distractor,Incongruity,politics
1kvenyk,qwen/qwen3-vl-30b-a3b-thinking,C,C,A,C,literal,Sarcasm/Irony,History/Mythology
1j6onpg,qwen/qwen3-vl-30b-a3b-thinking,C,C,B,A,other_distractor,Incongruity,Social conventions
1j3kbpk,qwen/qwen3-vl-30b-a3b-thinking,C,C,B,A,other_distractor,Dark Humor,General knowledge
180j85r,qwen/qwen3-vl-30b-a3b-thinking,D,D,C,D,literal,Dark Humor,Technical
1c8be16,qwen/qwen3-vl-30b-a3b-thinking,D,D,B,D,literal,Surprise,History/Mythology
14ys2z4,qwen/qwen3-vl-30b-a3b-thinking,B,B,D,B,literal,Situational,politics
1kbjn4z,qwen/qwen3-vl-30b-a3b-thinking,D,D,B,D,literal,Dark Humor,Pop culture
1jjo04h,qwen/qwen3-vl-30b-a3b-thinking,D,D,C,D,literal,Incongruity,meme
1lofpc4,qwen/qwen3-vl-30b-a3b-thinking,A,A,D,B,other_distractor,Incongruity,meme
1cj9j9z,qwen/qwen3-vl-30b-a3b-thinking,A,A,C,B,other_distractor,Sarcasm/Irony,History/Mythology
1lejj62,qwen/qwen3-vl-30b-a3b-thinking,D,D,C,D,literal,Exaggeration,Pop culture
1cb769r,qwen/qwen3-vl-30b-a3b-thinking,C,C,B,C,literal,Sarcasm/Irony,Hobby
15aafk0,qwen/qwen3-vl-30b-a3b-thinking,C,C,A,C,literal,Sarcasm/Irony,Pop culture
17aswoo,qwen/qwen3-vl-30b-a3b-thinking,B,B,A,D,other_distractor,Incongruity,meme
1lh0gn3,qwen/qwen3-vl-30b-a3b-thinking,B,B,A,D,other_distractor,Sarcasm/Irony,meme
1h779tg,qwen/qwen3-vl-30b-a3b-thinking,C,C,A,C,literal,Comparison,Pop culture
1ftatdh,qwen/qwen3-vl-30b-a3b-thinking,C,C,B,D,other_distractor,Exaggeration,History/Mythology
1hwftqw,qwen/qwen3-vl-30b-a3b-thinking,B,B,B,A,correct,Dark Humor,meme
186tj6c,qwen/qwen3-vl-30b-a3b-thinking,C,C,A,C,literal,Wordplay,Technical
1hqjjs0,qwen/qwen3-vl-30b-a3b-thinking,B,B,A,B,literal,Surprise,Pop culture
1mwbbsw,qwen/qwen3-vl-30b-a3b-thinking,D,D,A,C,other_distractor,Wordplay,Logical
1h03n16,qwen/qwen3-vl-30b-a3b-thinking,D,D,A,D,literal,Incongruity,Technical
1b5u72j,qwen/qwen3-vl-30b-a3b-thinking,C,C,C,D,correct,Exaggeration,meme
1kdp49k,qwen/qwen3-vl-30b-a3b-thinking,A,A,D,B,other_distractor,Incongruity,Social conventions
1kyy4wf,qwen/qwen3-vl-30b-a3b-thinking,C,C,B,A,other_distractor,Incongruity,politics
1j5stzi,qwen/qwen3-vl-30b-a3b-thinking,C,C,D,A,other_distractor,Incongruity,meme
1n8xv5g,qwen/qwen3-vl-30b-a3b-thinking,A,A,A,D,correct,Surprise,politics
1gmxl68,qwen/qwen3-vl-30b-a3b-thinking,D,D,B,C,other_distractor,Exaggeration,General knowledge
1iu9i31,qwen/qwen3-vl-30b-a3b-thinking,B,B,C,A,other_distractor,Dark Humor,meme
1ftdy3c,qwen/qwen3-vl-30b-a3b-thinking,D,D,D,B,correct,Surprise,Logical
1lt2euq,qwen/qwen3-vl-30b-a3b-thinking,D,D,D,A,correct,Exaggeration,Pop culture
1gp5i8t,qwen/qwen3-vl-30b-a3b-thinking,D,D,D,A,correct,Exaggeration,General knowledge
1j6bl5f,qwen/qwen3-vl-30b-a3b-thinking,A,A,D,A,literal,Comparison,Hobby
1iz5ool,qwen/qwen3-vl-30b-a3b-thinking,C,C,A,C,literal,Dark Humor,politics
1kfloer,qwen/qwen3-vl-30b-a3b-thinking,A,A,D,A,literal,Surprise,Logical
1l3sh3k,qwen/qwen3-vl-30b-a3b-thinking,A,A,B,A,literal,Situational,Pop culture
1kbvz8k,qwen/qwen3-vl-30b-a3b-thinking,C,C,C,D,correct,Situational,General knowledge
1llqmsk,qwen/qwen3-vl-30b-a3b-thinking,D,D,C,UNKNOWN,wrong_literal_unknown,Surprise,History/Mythology
1i5ptep,qwen/qwen3-vl-30b-a3b-thinking,C,C,C,A,correct,Situational,Social conventions
1jwed8c,qwen/qwen3-vl-30b-a3b-thinking,C,C,B,C,literal,Surprise,meme
1lavhpu,qwen/qwen3-vl-30b-a3b-thinking,D,D,D,A,correct,Exaggeration,History/Mythology
1mh20fz,qwen/qwen3-vl-30b-a3b-thinking,A,A,C,A,literal,Surprise,Hobby
1iu9a7u,qwen/qwen3-vl-30b-a3b-thinking,C,C,C,D,correct,Situational,Hobby
1c7z583,qwen/qwen3-vl-30b-a3b-thinking,A,A,D,B,other_distractor,Dark Humor,Technical
1j8se9s,qwen/qwen3-vl-30b-a3b-thinking,B,B,A,B,literal,Exaggeration,General knowledge
1l45vl2,qwen/qwen3-vl-30b-a3b-thinking,A,A,A,B,correct,Situational,Logical
1j7llre,qwen/qwen3-vl-30b-a3b-thinking,C,C,D,C,literal,Comparison,Logical
1kgwdyt,qwen/qwen3-vl-30b-a3b-thinking,C,C,C,D,correct,Situational,Logical
1k0nmen,qwen/qwen3-vl-30b-a3b-thinking,B,B,B,D,correct,Comparison,meme
1kyo5pv,qwen/qwen3-vl-30b-a3b-thinking,D,D,A,D,literal,Comparison,Hobby
1krtkl7,qwen/qwen3-vl-30b-a3b-thinking,A,A,D,A,literal,Situational,Social conventions
1fhormb,qwen/qwen3-vl-30b-a3b-thinking,D,D,A,D,literal,Surprise,Hobby
1iw106j,qwen/qwen3-vl-30b-a3b-thinking,B,B,C,UNKNOWN,wrong_literal_unknown,Comparison,Pop culture
1ikp7ob,qwen/qwen3-vl-30b-a3b-thinking,C,C,B,C,literal,Sarcasm/Irony,Social conventions
1iizrp4,qwen/qwen3-vl-30b-a3b-thinking,C,C,C,B,correct,Wordplay,politics
1jgbtbp,qwen/qwen3-vl-30b-a3b-thinking,B,B,A,B,literal,Incongruity,History/Mythology
1kse8n2,qwen/qwen3-vl-30b-a3b-thinking,D,D,C,D,literal,Comparison,Pop culture
1dgwejg,qwen/qwen3-vl-30b-a3b-thinking,B,B,B,D,correct,Comparison,Social conventions
1hhkhlc,qwen/qwen3-vl-30b-a3b-thinking,C,C,D,C,literal,Comparison,General knowledge
1l5ixzd,qwen/qwen3-vl-30b-a3b-thinking,C,C,B,C,literal,Situational,Logical
1jmzzco,qwen/qwen3-vl-30b-a3b-thinking,B,B,A,C,other_distractor,Sarcasm/Irony,meme
1jx5y8q,qwen/qwen3-vl-30b-a3b-thinking,D,D,D,B,correct,Situational,Logical
1jeeg3m,qwen/qwen3-vl-30b-a3b-thinking,C,C,C,A,correct,Surprise,Pop culture
1mngo9t,qwen/qwen3-vl-30b-a3b-thinking,A,A,C,A,literal,Situational,Pop culture
1knbdga,qwen/qwen3-vl-30b-a3b-thinking,A,A,C,A,literal,Surprise,Technical
1grd05j,qwen/qwen3-vl-30b-a3b-thinking,D,D,B,D,literal,Comparison,Social conventions
1fy9pjo,qwen/qwen3-vl-30b-a3b-thinking,C,C,A,C,literal,Dark Humor,General knowledge
1jfnlgd,qwen/qwen3-vl-30b-a3b-thinking,B,B,A,D,other_distractor,Dark Humor,Social conventions
1kafv5j,qwen/qwen3-vl-30b-a3b-thinking,A,A,A,D,correct,Dark Humor,Pop culture
1d7x2rg,qwen/qwen3-vl-30b-a3b-thinking,C,C,C,A,correct,Situational,Logical
1jp8wst,qwen/qwen3-vl-30b-a3b-thinking,B,B,D,B,literal,Dark Humor,History/Mythology
1kw2p1y,qwen/qwen3-vl-30b-a3b-thinking,D,D,C,D,literal,Surprise,Logical
1k27mne,qwen/qwen3-vl-30b-a3b-thinking,A,A,A,B,correct,Dark Humor,Hobby
1duiywi,qwen/qwen3-vl-30b-a3b-thinking,C,C,C,A,correct,Incongruity,Technical
1jzk0f2,qwen/qwen3-vl-30b-a3b-thinking,D,D,D,B,correct,Situational,Pop culture
1l6ov5y,qwen/qwen3-vl-30b-a3b-thinking,C,C,C,A,correct,Situational,Hobby
1d5bxcu,qwen/qwen3-vl-30b-a3b-thinking,B,B,B,C,correct,Dark Humor,meme
1fvg71d,qwen/qwen3-vl-30b-a3b-thinking,D,D,B,A,other_distractor,Comparison,History/Mythology
1j25t67,qwen/qwen3-vl-30b-a3b-thinking,A,A,B,D,other_distractor,Wordplay,meme
1jipmfo,qwen/qwen3-vl-30b-a3b-thinking,B,B,D,A,other_distractor,Surprise,Hobby
1fl51f0,qwen/qwen3-vl-30b-a3b-thinking,B,B,B,D,correct,Surprise,Social conventions
1kxmxbf,qwen/qwen3-vl-30b-a3b-thinking,A,A,C,D,other_distractor,Exaggeration,History/Mythology
1kpsba8,qwen/qwen3-vl-30b-a3b-thinking,D,D,A,C,other_distractor,Situational,Social conventions
1klgmos,qwen/qwen3-vl-30b-a3b-thinking,D,D,D,C,correct,Exaggeration,General knowledge
1jk2lgw,qwen/qwen3-vl-30b-a3b-thinking,C,C,C,D,correct,Sarcasm/Irony,meme
1jpmmd9,qwen/qwen3-vl-30b-a3b-thinking,C,C,C,A,correct,Wordplay,Social conventions
1j0k484,qwen/qwen3-vl-30b-a3b-thinking,C,C,D,B,other_distractor,Wordplay,Technical
1jtq5lb,qwen/qwen3-vl-30b-a3b-thinking,A,A,B,D,other_distractor,Wordplay,General knowledge
1lbduvg,qwen/qwen3-vl-30b-a3b-thinking,D,D,D,A,correct,Comparison,Hobby
1g41h0e,qwen/qwen3-vl-30b-a3b-thinking,D,D,D,A,correct,Surprise,Technical
1kjzqgk,qwen/qwen3-vl-30b-a3b-thinking,D,D,D,A,correct,Situational,Hobby
1mxibps,qwen/qwen3-vl-30b-a3b-thinking,C,C,B,A,other_distractor,Comparison,Pop culture
1c4n4xd,qwen/qwen3-vl-30b-a3b-thinking,B,B,B,A,correct,Situational,Logical
1m4ns1d,qwen/qwen3-vl-30b-a3b-thinking,B,B,B,D,correct,Comparison,Technical
1ljwpph,qwen/qwen3-vl-30b-a3b-thinking,A,A,A,D,correct,Wordplay,General knowledge
1kczb4x,qwen/qwen3-vl-30b-a3b-thinking,C,C,C,A,correct,Exaggeration,Social conventions
1mcgb86,qwen/qwen3-vl-30b-a3b-thinking,D,D,C,UNKNOWN,wrong_literal_unknown,Situational,Social conventions
1i7iklj,qwen/qwen3-vl-30b-a3b-thinking,C,C,C,D,correct,Situational,Technical
18lkyqa,qwen/qwen3-vl-30b-a3b-thinking,D,D,C,B,other_distractor,Exaggeration,Social conventions
1kmjd7k,qwen/qwen3-vl-30b-a3b-thinking,A,A,B,D,other_distractor,Incongruity,Pop culture
1j6w01m,qwen/qwen3-vl-30b-a3b-thinking,D,D,A,C,other_distractor,Situational,Technical
1itmj5l,qwen/qwen3-vl-30b-a3b-thinking,C,C,B,A,other_distractor,Situational,Technical
1d11llv,qwen/qwen3-vl-30b-a3b-thinking,D,D,D,A,correct,Situational,Social conventions
1dap4il,qwen/qwen3-vl-30b-a3b-thinking,A,A,A,C,correct,Dark Humor,Pop culture
1mcy7yd,qwen/qwen3-vl-30b-a3b-thinking,A,A,A,D,correct,Comparison,Social conventions
1g2fiqh,qwen/qwen3-vl-30b-a3b-thinking,C,C,C,D,correct,Situational,meme
1itwe3y,qwen/qwen3-vl-30b-a3b-thinking,B,B,D,A,other_distractor,Situational,Technical
1l8fcur,qwen/qwen3-vl-30b-a3b-thinking,D,D,A,C,other_distractor,Dark Humor,Social conventions
1jbg4m6,qwen/qwen3-vl-30b-a3b-thinking,D,D,B,A,other_distractor,Situational,Hobby
1lc0zi5,qwen/qwen3-vl-30b-a3b-thinking,B,B,B,C,correct,Exaggeration,Technical
1lyfboo,qwen/qwen3-vl-30b-a3b-thinking,D,D,D,C,correct,Situational,Pop culture
1dhtsjq,qwen/qwen3-vl-30b-a3b-thinking,A,A,A,B,correct,Exaggeration,Pop culture
1k60lga,qwen/qwen3-vl-30b-a3b-thinking,B,B,D,C,other_distractor,Dark Humor,Social conventions
1hevxkv,qwen/qwen3-vl-30b-a3b-thinking,B,B,D,C,other_distractor,Surprise,Social conventions
1jkt7ig,qwen/qwen3-vl-30b-a3b-thinking,C,C,C,A,correct,Exaggeration,Social conventions
1irf9u4,qwen/qwen3-vl-30b-a3b-thinking,D,D,C,D,literal,Situational,meme
1m8nhhl,qwen/qwen3-vl-30b-a3b-thinking,D,D,B,D,literal,Situational,Social conventions
1m015wk,qwen/qwen3-vl-30b-a3b-thinking,A,A,C,A,literal,Comparison,Social conventions
1lv6b82,qwen/qwen3-vl-30b-a3b-thinking,A,A,A,D,correct,Situational,Social conventions
1ieb7j3,qwen/qwen3-vl-30b-a3b-thinking,D,D,D,C,correct,Surprise,meme
1d9ip08,qwen/qwen3-vl-30b-a3b-thinking,A,A,A,B,correct,Comparison,Hobby
1jy5h3e,qwen/qwen3-vl-30b-a3b-thinking,D,D,C,D,literal,Sarcasm/Irony,Technical
1kozyll,qwen/qwen3-vl-30b-a3b-thinking,B,B,D,B,literal,Comparison,Pop culture
1ic88xs,qwen/qwen3-vl-30b-a3b-thinking,C,C,B,C,literal,Surprise,Logical
1jhad2m,qwen/qwen3-vl-30b-a3b-thinking,D,D,A,D,literal,Incongruity,Hobby
1bhaz0e,qwen/qwen3-vl-30b-a3b-thinking,C,C,C,A,correct,Dark Humor,politics
1ka6jiq,qwen/qwen3-vl-30b-a3b-thinking,D,D,C,D,literal,Exaggeration,Social conventions
1i6a88o,qwen/qwen3-vl-30b-a3b-thinking,D,D,A,D,literal,Sarcasm/Irony,meme
188hmpb,qwen/qwen3-vl-30b-a3b-thinking,D,D,B,C,other_distractor,Wordplay,General knowledge
1hudgc9,qwen/qwen3-vl-30b-a3b-thinking,D,D,A,B,other_distractor,Sarcasm/Irony,Hobby
1fq1qb9,qwen/qwen3-vl-30b-a3b-thinking,A,A,B,C,other_distractor,Wordplay,Logical
1lkox24,qwen/qwen3-vl-30b-a3b-thinking,B,B,B,D,correct,Exaggeration,Pop culture
1hdbees,qwen/qwen3-vl-30b-a3b-thinking,B,B,D,B,literal,Wordplay,Technical
15upbjf,qwen/qwen3-vl-30b-a3b-thinking,D,D,D,A,correct,Incongruity,Technical
1e3q5dd,qwen/qwen3-vl-30b-a3b-thinking,A,A,A,B,correct,Comparison,meme
1hph3za,qwen/qwen3-vl-30b-a3b-thinking,B,B,D,A,other_distractor,Incongruity,meme
1bazqft,qwen/qwen3-vl-30b-a3b-thinking,C,C,B,D,other_distractor,Wordplay,History/Mythology
16uuwk3,qwen/qwen3-vl-30b-a3b-thinking,D,D,D,A,correct,Sarcasm/Irony,meme
1m61khr,qwen/qwen3-vl-30b-a3b-thinking,B,B,A,B,literal,Dark Humor,History/Mythology
1muan3i,qwen/qwen3-vl-30b-a3b-thinking,D,D,C,A,other_distractor,Surprise,General knowledge
1g8raiu,qwen/qwen3-vl-30b-a3b-thinking,D,D,D,B,correct,Incongruity,meme
16h1wrg,qwen/qwen3-vl-30b-a3b-thinking,D,D,B,A,other_distractor,Wordplay,Technical
1d0nows,qwen/qwen3-vl-30b-a3b-thinking,B,B,A,B,literal,Dark Humor,Pop culture
16zvi3l,qwen/qwen3-vl-30b-a3b-thinking,B,B,A,C,other_distractor,Surprise,Pop culture
1fcm1zb,qwen/qwen3-vl-30b-a3b-thinking,D,D,A,C,other_distractor,Wordplay,Social conventions
1l0pn3b,qwen/qwen3-vl-30b-a3b-thinking,D,D,B,C,other_distractor,Exaggeration,Social conventions
193it8r,qwen/qwen3-vl-30b-a3b-thinking,B,B,B,A,correct,Surprise,History/Mythology
1dk358k,qwen/qwen3-vl-30b-a3b-thinking,D,D,D,A,correct,Wordplay,Pop culture
1ixuiml,qwen/qwen3-vl-30b-a3b-thinking,D,D,B,D,literal,Surprise,Social conventions
1hh0vwh,qwen/qwen3-vl-30b-a3b-thinking,A,A,B,D,other_distractor,Wordplay,General knowledge
15a2flm,qwen/qwen3-vl-30b-a3b-thinking,D,D,D,C,correct,Dark Humor,General knowledge
1jd57jt,qwen/qwen3-vl-30b-a3b-thinking,D,D,C,A,other_distractor,Sarcasm/Irony,Hobby
1eerszi,qwen/qwen3-vl-30b-a3b-thinking,C,C,A,D,other_distractor,Incongruity,Pop culture
1ex2gnv,qwen/qwen3-vl-30b-a3b-thinking,D,D,D,A,correct,Incongruity,meme
1n6ohcl,qwen/qwen3-vl-30b-a3b-thinking,C,C,A,C,literal,Sarcasm/Irony,Technical
1kc6xta,qwen/qwen3-vl-30b-a3b-thinking,A,A,C,B,other_distractor,Comparison,meme
1mk8rnt,qwen/qwen3-vl-30b-a3b-thinking,D,D,A,D,literal,Dark Humor,Pop culture
1bojwn9,qwen/qwen3-vl-30b-a3b-thinking,D,D,D,B,correct,Incongruity,Social conventions
1m68ug3,qwen/qwen3-vl-30b-a3b-thinking,D,D,B,A,other_distractor,Exaggeration,History/Mythology
1aqy5m7,qwen/qwen3-vl-30b-a3b-thinking,B,B,A,B,literal,Incongruity,General knowledge
1jg3hi7,qwen/qwen3-vl-30b-a3b-thinking,D,D,B,D,literal,Incongruity,Pop culture
1isy4zt,qwen/qwen3-vl-30b-a3b-thinking,C,C,D,C,literal,Wordplay,General knowledge
19egkxy,qwen/qwen3-vl-30b-a3b-thinking,D,D,C,D,literal,Comparison,Logical
1gboomw,qwen/qwen3-vl-30b-a3b-thinking,C,C,D,C,literal,Dark Humor,Technical
1jjvw9a,qwen/qwen3-vl-30b-a3b-thinking,C,C,A,C,literal,Sarcasm/Irony,History/Mythology
1kcxst1,qwen/qwen3-vl-30b-a3b-thinking,D,D,B,D,literal,Surprise,History/Mythology
1jj9t5b,qwen/qwen3-vl-30b-a3b-thinking,D,D,A,B,other_distractor,Dark Humor,General knowledge
1jaf822,qwen/qwen3-vl-30b-a3b-thinking,D,D,A,D,literal,Surprise,Technical
1k9sq1s,qwen/qwen3-vl-30b-a3b-thinking,A,A,A,C,correct,Dark Humor,General knowledge
1jm74by,qwen/qwen3-vl-30b-a3b-thinking,D,D,C,D,literal,Comparison,General knowledge
1cvso6z,qwen/qwen3-vl-30b-a3b-thinking,B,B,A,B,literal,Wordplay,meme
1efztwz,qwen/qwen3-vl-30b-a3b-thinking,A,A,A,C,correct,Wordplay,Social conventions
1lfy05f,qwen/qwen3-vl-30b-a3b-thinking,C,C,B,C,literal,Sarcasm/Irony,General knowledge
15oof8t,qwen/qwen3-vl-30b-a3b-thinking,D,D,C,D,literal,Incongruity,meme
1e8xy5s,qwen/qwen3-vl-30b-a3b-thinking,B,B,D,B,literal,Dark Humor,Social conventions
1918ki4,qwen/qwen3-vl-30b-a3b-thinking,B,B,A,D,other_distractor,Dark Humor,Social conventions
1ap3qmt,qwen/qwen3-vl-30b-a3b-thinking,C,C,C,B,correct,Incongruity,Pop culture
1d670z1,qwen/qwen3-vl-30b-a3b-thinking,C,C,A,C,literal,Wordplay,General knowledge
1aexlbt,qwen/qwen3-vl-30b-a3b-thinking,B,B,C,D,other_distractor,Wordplay,Technical
1m5qq8q,qwen/qwen3-vl-30b-a3b-thinking,B,B,D,B,literal,Comparison,Pop culture
1moj7hc,qwen/qwen3-vl-30b-a3b-thinking,D,D,D,C,correct,Dark Humor,History/Mythology
174k7i0,qwen/qwen3-vl-30b-a3b-thinking,D,D,A,D,literal,Incongruity,Technical
1lqpazn,qwen/qwen3-vl-30b-a3b-thinking,C,C,B,C,literal,Surprise,History/Mythology
1ms7hs4,qwen/qwen3-vl-30b-a3b-thinking,C,C,B,A,other_distractor,Dark Humor,Technical
1j7mzha,qwen/qwen3-vl-30b-a3b-thinking,D,D,B,D,literal,Dark Humor,History/Mythology
1i6ymv5,qwen/qwen3-vl-30b-a3b-thinking,C,C,A,D,other_distractor,Sarcasm/Irony,Social conventions
1h9qk3m,qwen/qwen3-vl-30b-a3b-thinking,C,C,B,C,literal,Dark Humor,General knowledge
1jcvxw6,qwen/qwen3-vl-30b-a3b-thinking,D,D,C,B,other_distractor,Dark Humor,General knowledge
18d37io,qwen/qwen3-vl-30b-a3b-thinking,B,B,B,C,correct,Wordplay,Logical
1iuuulu,qwen/qwen3-vl-30b-a3b-thinking,C,C,B,C,literal,Incongruity,Hobby
1jvfqgq,qwen/qwen3-vl-30b-a3b-thinking,C,C,B,A,other_distractor,Dark Humor,politics
164v3oo,qwen/qwen3-vl-30b-a3b-thinking,D,D,C,B,other_distractor,Surprise,Logical
1n68buk,qwen/qwen3-vl-30b-a3b-thinking,D,D,B,A,other_distractor,Exaggeration,Hobby
1lq3p3j,qwen/qwen3-vl-30b-a3b-thinking,C,C,D,C,literal,Dark Humor,Social conventions
1ip0ht2,qwen/qwen3-vl-30b-a3b-thinking,C,C,B,C,literal,Exaggeration,Hobby
1khvtur,qwen/qwen3-vl-30b-a3b-thinking,C,C,B,C,literal,Exaggeration,Hobby
1isa49u,qwen/qwen3-vl-30b-a3b-thinking,D,D,D,B,correct,Wordplay,History/Mythology
1jvn2sr,qwen/qwen3-vl-30b-a3b-thinking,B,B,C,B,literal,Dark Humor,Technical
1eilsjt,qwen/qwen3-vl-30b-a3b-thinking,B,B,A,B,literal,Incongruity,General knowledge
1fjfblb,qwen/qwen3-vl-30b-a3b-thinking,D,D,C,A,other_distractor,Exaggeration,Pop culture
16k7baz,qwen/qwen3-vl-30b-a3b-thinking,C,C,A,C,literal,Dark Humor,Social conventions
15gdv3c,qwen/qwen3-vl-30b-a3b-thinking,A,A,B,D,other_distractor,Dark Humor,General knowledge
1ajx3sn,qwen/qwen3-vl-30b-a3b-thinking,C,C,B,A,other_distractor,Wordplay,Pop culture
1cynp2h,qwen/qwen3-vl-30b-a3b-thinking,C,C,A,C,literal,Sarcasm/Irony,Pop culture
19bj5k2,qwen/qwen3-vl-30b-a3b-thinking,C,C,A,C,literal,Sarcasm/Irony,General knowledge
1l79lv3,qwen/qwen3-vl-30b-a3b-thinking,C,C,D,B,other_distractor,Dark Humor,Hobby
16db363,qwen/qwen3-vl-30b-a3b-thinking,D,D,C,A,other_distractor,Sarcasm/Irony,Pop culture
16l57ay,qwen/qwen3-vl-30b-a3b-thinking,B,B,B,A,correct,Wordplay,History/Mythology
1df3nh8,qwen/qwen3-vl-30b-a3b-thinking,D,D,D,B,correct,Dark Humor,History/Mythology
1haf45x,qwen/qwen3-vl-30b-a3b-thinking,A,A,C,B,other_distractor,Sarcasm/Irony,General knowledge
1fzh8sa,qwen/qwen3-vl-30b-a3b-thinking,D,D,C,A,other_distractor,Sarcasm/Irony,Pop culture
1ijv4xn,qwen/qwen3-vl-30b-a3b-thinking,B,B,A,B,literal,Wordplay,General knowledge
18ae5ry,qwen/qwen3-vl-30b-a3b-thinking,A,A,A,B,correct,Wordplay,General knowledge
1hy2gti,qwen/qwen3-vl-30b-a3b-thinking,B,B,A,B,literal,Situational,Hobby
1i5ve1j,qwen/qwen3-vl-30b-a3b-thinking,C,C,C,B,correct,Comparison,History/Mythology
