File,model,model_raw_answer,parsed_letter,correct_letter,literal_letter,status,humor_style,contextual_knowledge
1kbvz8k,google/gemini-3.5-flash,C,C,C,D,correct,Situational,General knowledge
1llqmsk,google/gemini-3.5-flash,D,D,C,UNKNOWN,wrong_literal_unknown,Surprise,History/Mythology
1i5ptep,google/gemini-3.5-flash,C,C,C,A,correct,Situational,Social conventions
1jwed8c,google/gemini-3.5-flash,B,B,B,C,correct,Surprise,meme
1lavhpu,google/gemini-3.5-flash,D,D,D,A,correct,Exaggeration,History/Mythology
1mh20fz,google/gemini-3.5-flash,C,C,C,A,correct,Surprise,Hobby
1iu9a7u,google/gemini-3.5-flash,C,C,C,D,correct,Situational,Hobby
1c7z583,google/gemini-3.5-flash,A,A,D,B,other_distractor,Dark Humor,Technical
1j8se9s,google/gemini-3.5-flash,A,A,A,B,correct,Exaggeration,General knowledge
1l45vl2,google/gemini-3.5-flash,A,A,A,B,correct,Situational,Logical
1j7llre,google/gemini-3.5-flash,D,D,D,C,correct,Comparison,Logical
1kgwdyt,google/gemini-3.5-flash,C,C,C,D,correct,Situational,Logical
1k0nmen,google/gemini-3.5-flash,B,B,B,D,correct,Comparison,meme
1kyo5pv,google/gemini-3.5-flash,A,A,A,D,correct,Comparison,Hobby
1krtkl7,google/gemini-3.5-flash,D,D,D,A,correct,Situational,Social conventions
1fhormb,google/gemini-3.5-flash,D,D,A,D,literal,Surprise,Hobby
1iw106j,google/gemini-3.5-flash,C,C,C,UNKNOWN,correct,Comparison,Pop culture
1ikp7ob,google/gemini-3.5-flash,B,B,B,C,correct,Sarcasm/Irony,Social conventions
1iizrp4,google/gemini-3.5-flash,C,C,C,B,correct,Wordplay,politics
1jgbtbp,google/gemini-3.5-flash,A,A,A,B,correct,Incongruity,History/Mythology
1kse8n2,google/gemini-3.5-flash,C,C,C,D,correct,Comparison,Pop culture
1dgwejg,google/gemini-3.5-flash,B,B,B,D,correct,Comparison,Social conventions
1hhkhlc,google/gemini-3.5-flash,D,D,D,C,correct,Comparison,General knowledge
1l5ixzd,google/gemini-3.5-flash,B,B,B,C,correct,Situational,Logical
1jmzzco,google/gemini-3.5-flash,A,A,A,C,correct,Sarcasm/Irony,meme
1jx5y8q,google/gemini-3.5-flash,C,C,D,B,other_distractor,Situational,Logical
1jeeg3m,google/gemini-3.5-flash,C,C,C,A,correct,Surprise,Pop culture
1mngo9t,google/gemini-3.5-flash,A,A,C,A,literal,Situational,Pop culture
1knbdga,google/gemini-3.5-flash,C,C,C,A,correct,Surprise,Technical
1grd05j,google/gemini-3.5-flash,B,B,B,D,correct,Comparison,Social conventions
1fy9pjo,google/gemini-3.5-flash,A,A,A,C,correct,Dark Humor,General knowledge
1jfnlgd,google/gemini-3.5-flash,B,B,A,D,other_distractor,Dark Humor,Social conventions
1kafv5j,google/gemini-3.5-flash,A,A,A,D,correct,Dark Humor,Pop culture
1d7x2rg,google/gemini-3.5-flash,C,C,C,A,correct,Situational,Logical
1jp8wst,google/gemini-3.5-flash,D,D,D,B,correct,Dark Humor,History/Mythology
1kw2p1y,google/gemini-3.5-flash,C,C,C,D,correct,Surprise,Logical
1k27mne,google/gemini-3.5-flash,A,A,A,B,correct,Dark Humor,Hobby
1duiywi,google/gemini-3.5-flash,C,C,C,A,correct,Incongruity,Technical
1jzk0f2,google/gemini-3.5-flash,D,D,D,B,correct,Situational,Pop culture
1l6ov5y,google/gemini-3.5-flash,C,C,C,A,correct,Situational,Hobby
1d5bxcu,google/gemini-3.5-flash,B,B,B,C,correct,Dark Humor,meme
1fvg71d,google/gemini-3.5-flash,B,B,B,A,correct,Comparison,History/Mythology
1j25t67,google/gemini-3.5-flash,B,B,B,D,correct,Wordplay,meme
1jipmfo,google/gemini-3.5-flash,D,D,D,A,correct,Surprise,Hobby
1fl51f0,google/gemini-3.5-flash,B,B,B,D,correct,Surprise,Social conventions
1kxmxbf,google/gemini-3.5-flash,C,C,C,D,correct,Exaggeration,History/Mythology
1kpsba8,google/gemini-3.5-flash,A,A,A,C,correct,Situational,Social conventions
1klgmos,google/gemini-3.5-flash,D,D,D,C,correct,Exaggeration,General knowledge
1jk2lgw,google/gemini-3.5-flash,C,C,C,D,correct,Sarcasm/Irony,meme
1jpmmd9,google/gemini-3.5-flash,C,C,C,A,correct,Wordplay,Social conventions
1j0k484,google/gemini-3.5-flash,D,D,D,B,correct,Wordplay,Technical
1jtq5lb,google/gemini-3.5-flash,B,B,B,D,correct,Wordplay,General knowledge
1lbduvg,google/gemini-3.5-flash,D,D,D,A,correct,Comparison,Hobby
1g41h0e,google/gemini-3.5-flash,D,D,D,A,correct,Surprise,Technical
1kjzqgk,google/gemini-3.5-flash,D,D,D,A,correct,Situational,Hobby
1mxibps,google/gemini-3.5-flash,B,B,B,A,correct,Comparison,Pop culture
1c4n4xd,google/gemini-3.5-flash,B,B,B,A,correct,Situational,Logical
1m4ns1d,google/gemini-3.5-flash,B,B,B,D,correct,Comparison,Technical
1ljwpph,google/gemini-3.5-flash,A,A,A,D,correct,Wordplay,General knowledge
1kczb4x,google/gemini-3.5-flash,C,C,C,A,correct,Exaggeration,Social conventions
1mcgb86,google/gemini-3.5-flash,C,C,C,UNKNOWN,correct,Situational,Social conventions
1i7iklj,google/gemini-3.5-flash,C,C,C,D,correct,Situational,Technical
18lkyqa,google/gemini-3.5-flash,C,C,C,B,correct,Exaggeration,Social conventions
1kmjd7k,google/gemini-3.5-flash,A,A,B,D,other_distractor,Incongruity,Pop culture
1j6w01m,google/gemini-3.5-flash,A,A,A,C,correct,Situational,Technical
1itmj5l,google/gemini-3.5-flash,B,B,B,A,correct,Situational,Technical
1d11llv,google/gemini-3.5-flash,D,D,D,A,correct,Situational,Social conventions
1dap4il,google/gemini-3.5-flash,A,A,A,C,correct,Dark Humor,Pop culture
1mcy7yd,google/gemini-3.5-flash,A,A,A,D,correct,Comparison,Social conventions
1g2fiqh,google/gemini-3.5-flash,C,C,C,D,correct,Situational,meme
1itwe3y,google/gemini-3.5-flash,D,D,D,A,correct,Situational,Technical
1l8fcur,google/gemini-3.5-flash,D,D,A,C,other_distractor,Dark Humor,Social conventions
1jbg4m6,google/gemini-3.5-flash,B,B,B,A,correct,Situational,Hobby
1lc0zi5,google/gemini-3.5-flash,B,B,B,C,correct,Exaggeration,Technical
1lyfboo,google/gemini-3.5-flash,D,D,D,C,correct,Situational,Pop culture
1dhtsjq,google/gemini-3.5-flash,A,A,A,B,correct,Exaggeration,Pop culture
1k60lga,google/gemini-3.5-flash,D,D,D,C,correct,Dark Humor,Social conventions
1hevxkv,google/gemini-3.5-flash,D,D,D,C,correct,Surprise,Social conventions
1jkt7ig,google/gemini-3.5-flash,C,C,C,A,correct,Exaggeration,Social conventions
1irf9u4,google/gemini-3.5-flash,C,C,C,D,correct,Situational,meme
1m8nhhl,google/gemini-3.5-flash,B,B,B,D,correct,Situational,Social conventions
1m015wk,google/gemini-3.5-flash,C,C,C,A,correct,Comparison,Social conventions
1lv6b82,google/gemini-3.5-flash,A,A,A,D,correct,Situational,Social conventions
1ieb7j3,google/gemini-3.5-flash,D,D,D,C,correct,Surprise,meme
1d9ip08,google/gemini-3.5-flash,A,A,A,B,correct,Comparison,Hobby
1jy5h3e,google/gemini-3.5-flash,C,C,C,D,correct,Sarcasm/Irony,Technical
1kozyll,google/gemini-3.5-flash,A,A,D,B,other_distractor,Comparison,Pop culture
1ic88xs,google/gemini-3.5-flash,D,D,B,C,other_distractor,Surprise,Logical
1jhad2m,google/gemini-3.5-flash,A,A,A,D,correct,Incongruity,Hobby
1bhaz0e,google/gemini-3.5-flash,C,C,C,A,correct,Dark Humor,politics
1ka6jiq,google/gemini-3.5-flash,C,C,C,D,correct,Exaggeration,Social conventions
1i6a88o,google/gemini-3.5-flash,A,A,A,D,correct,Sarcasm/Irony,meme
188hmpb,google/gemini-3.5-flash,A,A,B,C,other_distractor,Wordplay,General knowledge
1hudgc9,google/gemini-3.5-flash,A,A,A,B,correct,Sarcasm/Irony,Hobby
1fq1qb9,google/gemini-3.5-flash,D,D,B,C,other_distractor,Wordplay,Logical
1lkox24,google/gemini-3.5-flash,B,B,B,D,correct,Exaggeration,Pop culture
1hdbees,google/gemini-3.5-flash,D,D,D,B,correct,Wordplay,Technical
15upbjf,google/gemini-3.5-flash,D,D,D,A,correct,Incongruity,Technical
1e3q5dd,google/gemini-3.5-flash,A,A,A,B,correct,Comparison,meme
1hph3za,google/gemini-3.5-flash,D,D,D,A,correct,Incongruity,meme
1bazqft,google/gemini-3.5-flash,A,A,B,D,other_distractor,Wordplay,History/Mythology
16uuwk3,google/gemini-3.5-flash,D,D,D,A,correct,Sarcasm/Irony,meme
1m61khr,google/gemini-3.5-flash,A,A,A,B,correct,Dark Humor,History/Mythology
1muan3i,google/gemini-3.5-flash,C,C,C,A,correct,Surprise,General knowledge
1g8raiu,google/gemini-3.5-flash,D,D,D,B,correct,Incongruity,meme
16h1wrg,google/gemini-3.5-flash,B,B,B,A,correct,Wordplay,Technical
1d0nows,google/gemini-3.5-flash,D,D,A,B,other_distractor,Dark Humor,Pop culture
16zvi3l,google/gemini-3.5-flash,B,B,A,C,other_distractor,Surprise,Pop culture
1fcm1zb,google/gemini-3.5-flash,A,A,A,C,correct,Wordplay,Social conventions
1l0pn3b,google/gemini-3.5-flash,B,B,B,C,correct,Exaggeration,Social conventions
193it8r,google/gemini-3.5-flash,C,C,B,A,other_distractor,Surprise,History/Mythology
1dk358k,google/gemini-3.5-flash,B,B,D,A,other_distractor,Wordplay,Pop culture
1ixuiml,google/gemini-3.5-flash,A,A,B,D,other_distractor,Surprise,Social conventions
1hh0vwh,google/gemini-3.5-flash,B,B,B,D,correct,Wordplay,General knowledge
15a2flm,google/gemini-3.5-flash,D,D,D,C,correct,Dark Humor,General knowledge
1jd57jt,google/gemini-3.5-flash,C,C,C,A,correct,Sarcasm/Irony,Hobby
1eerszi,google/gemini-3.5-flash,A,A,A,D,correct,Incongruity,Pop culture
1ex2gnv,google/gemini-3.5-flash,D,D,D,A,correct,Incongruity,meme
1n6ohcl,google/gemini-3.5-flash,B,B,A,C,other_distractor,Sarcasm/Irony,Technical
1kc6xta,google/gemini-3.5-flash,C,C,C,B,correct,Comparison,meme
1mk8rnt,google/gemini-3.5-flash,A,A,A,D,correct,Dark Humor,Pop culture
1bojwn9,google/gemini-3.5-flash,C,C,D,B,other_distractor,Incongruity,Social conventions
1m68ug3,google/gemini-3.5-flash,C,C,B,A,other_distractor,Exaggeration,History/Mythology
1aqy5m7,google/gemini-3.5-flash,A,A,A,B,correct,Incongruity,General knowledge
1jg3hi7,google/gemini-3.5-flash,B,B,B,D,correct,Incongruity,Pop culture
1isy4zt,google/gemini-3.5-flash,D,D,D,C,correct,Wordplay,General knowledge
19egkxy,google/gemini-3.5-flash,B,B,C,D,other_distractor,Comparison,Logical
1gboomw,google/gemini-3.5-flash,D,D,D,C,correct,Dark Humor,Technical
1jjvw9a,google/gemini-3.5-flash,A,A,A,C,correct,Sarcasm/Irony,History/Mythology
1kcxst1,google/gemini-3.5-flash,B,B,B,D,correct,Surprise,History/Mythology
1jj9t5b,google/gemini-3.5-flash,A,A,A,B,correct,Dark Humor,General knowledge
1jaf822,google/gemini-3.5-flash,C,C,A,D,other_distractor,Surprise,Technical
1k9sq1s,google/gemini-3.5-flash,A,A,A,C,correct,Dark Humor,General knowledge
1jm74by,google/gemini-3.5-flash,C,C,C,D,correct,Comparison,General knowledge
1cvso6z,google/gemini-3.5-flash,A,A,A,B,correct,Wordplay,meme
1efztwz,google/gemini-3.5-flash,A,A,A,C,correct,Wordplay,Social conventions
1lfy05f,google/gemini-3.5-flash,D,D,B,C,other_distractor,Sarcasm/Irony,General knowledge
15oof8t,google/gemini-3.5-flash,C,C,C,D,correct,Incongruity,meme
1e8xy5s,google/gemini-3.5-flash,D,D,D,B,correct,Dark Humor,Social conventions
1918ki4,google/gemini-3.5-flash,A,A,A,D,correct,Dark Humor,Social conventions
1ap3qmt,google/gemini-3.5-flash,C,C,C,B,correct,Incongruity,Pop culture
1d670z1,google/gemini-3.5-flash,A,A,A,C,correct,Wordplay,General knowledge
1aexlbt,google/gemini-3.5-flash,B,B,C,D,other_distractor,Wordplay,Technical
1m5qq8q,google/gemini-3.5-flash,A,A,D,B,other_distractor,Comparison,Pop culture
1moj7hc,google/gemini-3.5-flash,D,D,D,C,correct,Dark Humor,History/Mythology
174k7i0,google/gemini-3.5-flash,A,A,A,D,correct,Incongruity,Technical
1lqpazn,google/gemini-3.5-flash,A,A,B,C,other_distractor,Surprise,History/Mythology
1ms7hs4,google/gemini-3.5-flash,B,B,B,A,correct,Dark Humor,Technical
1j7mzha,google/gemini-3.5-flash,B,B,B,D,correct,Dark Humor,History/Mythology
1i6ymv5,google/gemini-3.5-flash,C,C,A,D,other_distractor,Sarcasm/Irony,Social conventions
1h9qk3m,google/gemini-3.5-flash,B,B,B,C,correct,Dark Humor,General knowledge
1jcvxw6,google/gemini-3.5-flash,C,C,C,B,correct,Dark Humor,General knowledge
18d37io,google/gemini-3.5-flash,D,D,B,C,other_distractor,Wordplay,Logical
1iuuulu,google/gemini-3.5-flash,B,B,B,C,correct,Incongruity,Hobby
1jvfqgq,google/gemini-3.5-flash,C,C,B,A,other_distractor,Dark Humor,politics
164v3oo,google/gemini-3.5-flash,A,A,C,B,other_distractor,Surprise,Logical
1n68buk,google/gemini-3.5-flash,C,C,B,A,other_distractor,Exaggeration,Hobby
1lq3p3j,google/gemini-3.5-flash,D,D,D,C,correct,Dark Humor,Social conventions
1ip0ht2,google/gemini-3.5-flash,A,A,B,C,other_distractor,Exaggeration,Hobby
1khvtur,google/gemini-3.5-flash,B,B,B,C,correct,Exaggeration,Hobby
18ae5ry,google/gemini-3.5-flash,A,A,A,B,correct,Wordplay,General knowledge
1isa49u,google/gemini-3.5-flash,D,D,D,B,correct,Wordplay,History/Mythology
1jvn2sr,google/gemini-3.5-flash,A,A,C,B,other_distractor,Dark Humor,Technical
1eilsjt,google/gemini-3.5-flash,A,A,A,B,correct,Incongruity,General knowledge
1fjfblb,google/gemini-3.5-flash,B,B,C,A,other_distractor,Exaggeration,Pop culture
16k7baz,google/gemini-3.5-flash,A,A,A,C,correct,Dark Humor,Social conventions
15gdv3c,google/gemini-3.5-flash,B,B,B,D,correct,Dark Humor,General knowledge
1ajx3sn,google/gemini-3.5-flash,B,B,B,A,correct,Wordplay,Pop culture
1cynp2h,google/gemini-3.5-flash,B,B,A,C,other_distractor,Sarcasm/Irony,Pop culture
19bj5k2,google/gemini-3.5-flash,A,A,A,C,correct,Sarcasm/Irony,General knowledge
1l79lv3,google/gemini-3.5-flash,D,D,D,B,correct,Dark Humor,Hobby
16db363,google/gemini-3.5-flash,B,B,C,A,other_distractor,Sarcasm/Irony,Pop culture
16l57ay,google/gemini-3.5-flash,D,D,B,A,other_distractor,Wordplay,History/Mythology
1df3nh8,google/gemini-3.5-flash,D,D,D,B,correct,Dark Humor,History/Mythology
1haf45x,google/gemini-3.5-flash,C,C,C,B,correct,Sarcasm/Irony,General knowledge
1fzh8sa,google/gemini-3.5-flash,C,C,C,A,correct,Sarcasm/Irony,Pop culture
1ijv4xn,google/gemini-3.5-flash,A,A,A,B,correct,Wordplay,General knowledge
